job_id,country,employment_type,required_experience,required_education,industry,function,mentions_salary,telecommuting,has_company_logo,has_questions,fraudulent,from_US,industry_SWOE,function_SWOE
16130,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,1,-2.823138472,-2.898919407
16131,NZ,Full-time,Entry level,Bachelor's Degree,Information Technology and Services,Engineering,0,0,1,1,0,0,-3.972869919,-2.391780105
16132,US,Full-time,Unspecified,Unspecified,Computer Software,Unspecified,0,0,0,0,0,1,-5.60491141,-2.898919407
16133,US,Full-time,Director,Bachelor's Degree,Farming,Customer Service,0,0,1,0,0,1,-6.244489818,-2.853301252
16134,US,Full-time,Entry level,Unspecified,Marketing and Advertising,Marketing,0,0,1,1,0,1,-2.856609018,-4.403047312
16135,BR,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,0,-2.823138472,-2.898919407
16136,US,Other,Director,Bachelor's Degree,Internet,Marketing,1,0,1,0,0,1,-9.996358046,-4.403047312
16137,PT,Full-time,Associate,Bachelor's Degree,Computer Software,Engineering,0,0,1,1,0,0,-5.60491141,-2.391780105
16138,GB,Full-time,Mid-Senior level,Bachelor's Degree,Philanthropy,Engineering,0,0,1,1,0,0,-4.627257123,-2.391780105
16139,US,Full-time,Mid-Senior level,Bachelor's Degree,Internet,Engineering,0,0,1,1,0,1,-9.996358046,-2.391780105
16140,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,1,-2.823138472,-2.898919407
16141,NZ,Full-time,Mid-Senior level,Bachelor's Degree,Information Technology and Services,Information Technology,1,0,0,0,0,0,-3.972869919,-3.981639589
16142,RO,Full-time,Unspecified,Unspecified,Internet,Information Technology,0,0,1,1,0,0,-9.996358046,-3.981639589
16143,HK,Full-time,Entry level,Bachelor's Degree,Internet,Research,1,0,1,1,0,0,-9.996358046,-6.958428728
16144,GB,Full-time,Director,Unspecified,Internet,Marketing,0,0,1,0,0,0,-9.996358046,-4.403047312
16145,US,Full-time,Mid-Senior level,Unspecified,Computer Software,Unspecified,0,0,1,0,0,1,-5.60491141,-2.898919407
16146,NZ,Full-time,Not Applicable,Unspecified,Internet,Administrative,0,0,1,1,0,0,-9.996358046,-1.458699604
16147,GB,Full-time,Associate,Bachelor's Degree,Information Technology and Services,Production,0,0,1,0,0,0,-3.972869919,-7.789313116
16148,US,Full-time,Unspecified,Unspecified,Accounting,Unspecified,0,0,0,0,0,1,-0.590358018,-2.898919407
16149,GB,Full-time,Entry level,Unspecified,Computer Software,Information Technology,0,0,1,0,0,0,-5.60491141,-3.981639589
16150,US,Full-time,Mid-Senior level,Bachelor's Degree,Computer Software,Business Analyst,1,0,1,0,0,1,-5.60491141,-4.382942415
16151,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,1,-2.823138472,-2.898919407
16152,GB,Full-time,Mid-Senior level,Unspecified,Computer Games,Unspecified,0,0,1,0,0,0,-7.492904484,-2.898919407
16153,US,Full-time,Mid-Senior level,Unspecified,Internet,Information Technology,0,0,1,1,0,1,-9.996358046,-3.981639589
16154,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,1,-2.823138472,-2.898919407
16155,US,Full-time,Associate,Unspecified,Financial Services,Unspecified,0,0,1,0,0,1,-3.056588271,-2.898919407
16156,US,Full-time,Unspecified,Unspecified,Computer Software,Unspecified,0,0,0,0,0,1,-5.60491141,-2.898919407
16157,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,1,-2.823138472,-2.898919407
16158,US,Full-time,Associate,Unspecified,Internet,Advertising,1,0,0,0,0,1,-9.996358046,-2.834705855
16159,US,Full-time,Mid-Senior level,Unspecified,Internet,Art/Creative,0,0,1,0,0,1,-9.996358046,-4.835137309
16160,US,Full-time,Unspecified,Unspecified,Computer Software,Unspecified,0,0,0,0,0,1,-5.60491141,-2.898919407
16161,US,Full-time,Unspecified,Unspecified,Information Technology and Services,Unspecified,0,0,0,0,0,1,-3.972869919,-2.898919407
16162,US,Full-time,Mid-Senior level,Bachelor's Degree,Internet,Quality Assurance,0,1,1,1,0,1,-9.996358046,-7.745619564
16163,US,Full-time,Unspecified,Bachelor's Degree,Staffing and Recruiting,Sales,0,0,1,0,0,1,-2.701610506,-3.549243538
16164,US,Full-time,Unspecified,Unspecified,Computer Software,Unspecified,0,0,0,0,0,1,-5.60491141,-2.898919407
16165,PT,Full-time,Mid-Senior level,Professional,Design,Design,0,0,1,1,0,0,-3.437567297,-4.708274573
16166,PL,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,0,-2.823138472,-2.898919407
16167,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,1,-2.823138472,-2.898919407
16168,GB,Full-time,Unspecified,Unspecified,Financial Services,Unspecified,0,0,1,1,0,0,-3.056588271,-2.898919407
16169,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,1,-2.823138472,-2.898919407
16170,US,Full-time,Mid-Senior level,Bachelor's Degree,Logistics and Supply Chain,Management,0,0,1,1,0,1,-3.992018165,-3.943048543
16171,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,1,-2.823138472,-2.898919407
16172,GB,Full-time,Associate,Bachelor's Degree,Retail,Strategy/Planning,1,0,1,0,0,0,-3.769772449,-3.780290306
16173,US,Full-time,Unspecified,Unspecified,Management Consulting,Unspecified,0,0,0,0,0,1,-3.028126795,-2.898919407
16174,US,Full-time,Director,Master's Degree,Internet,Sales,1,0,1,0,0,1,-9.996358046,-3.549243538
16175,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,1,-2.823138472,-2.898919407
16176,US,Full-time,Not Applicable,Unspecified,Consumer Services,Sales,1,0,1,0,0,1,-2.633916062,-3.549243538
16177,US,Full-time,Entry level,Bachelor's Degree,Accounting,Accounting/Auditing,0,0,1,1,0,1,-0.590358018,-1.84570792
16178,US,Full-time,Mid-Senior level,Bachelor's Degree,Hospital & Health Care,Finance,0,0,1,1,0,1,-2.169675367,-2.351014509
16179,US,Part-time,Entry level,Vocational,Alternative Dispute Resolution,Financial Analyst,0,0,1,0,0,1,-3.69618536,-1.7465462
16180,US,Full-time,Unspecified,Unspecified,Civil Engineering,Unspecified,0,0,1,0,0,1,-2.144530867,-2.898919407
16181,US,Full-time,Associate,Unspecified,Financial Services,Unspecified,0,0,1,0,0,1,-3.056588271,-2.898919407
16182,US,Full-time,Unspecified,Bachelor's Degree,Restaurants,Management,1,0,1,1,0,1,-6.996930879,-3.943048543
16183,US,Full-time,Not Applicable,Unspecified,Apparel & Fashion,Sales,1,0,1,0,0,1,-3.846767945,-3.549243538
16184,US,Full-time,Mid-Senior level,Bachelor's Degree,Computer Software,Engineering,1,0,1,0,0,1,-5.60491141,-2.391780105
16185,US,Full-time,Unspecified,Bachelor's Degree,Information Technology and Services,Information Technology,1,0,0,0,0,1,-3.972869919,-3.981639589
16186,US,Full-time,Unspecified,Unspecified,Market Research,Unspecified,0,0,0,0,0,1,-3.252302048,-2.898919407
16187,GB,Full-time,Director,Unspecified,Information Technology and Services,Sales,0,0,1,0,0,0,-3.972869919,-3.549243538
16188,US,Full-time,Associate,Unspecified,Internet,Administrative,1,0,1,0,0,1,-9.996358046,-1.458699604
16189,US,Full-time,Unspecified,Unspecified,Marketing and Advertising,Unspecified,0,0,0,0,0,1,-2.856609018,-2.898919407
16190,US,Full-time,Associate,Bachelor's Degree,Sports,Unspecified,0,0,1,0,0,1,-6.20358694,-2.898919407
16191,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,1,-2.823138472,-2.898919407
16192,US,Full-time,Mid-Senior level,Bachelor's Degree,Internet,Marketing,0,0,1,1,0,1,-9.996358046,-4.403047312
16193,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,1,-2.823138472,-2.898919407
16194,US,Full-time,Entry level,Unspecified,Information Technology and Services,Customer Service,0,0,1,1,0,1,-3.972869919,-2.853301252
16195,NL,Full-time,Mid-Senior level,Bachelor's Degree,Information Technology and Services,Information Technology,1,0,1,1,0,0,-3.972869919,-3.981639589
16196,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,1,-2.823138472,-2.898919407
16197,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,1,-2.823138472,-2.898919407
16198,US,Full-time,Unspecified,Unspecified,Facilities Services,Unspecified,0,0,0,0,0,1,-3.815002963,-2.898919407
16199,US,Full-time,Entry level,Associate Degree,"Leisure, Travel & Tourism",Administrative,0,0,1,0,0,1,-0.977660261,-1.458699604
16200,US,Full-time,Entry level,Bachelor's Degree,Environmental Services,Unspecified,0,0,0,0,0,1,-2.734488544,-2.898919407
16201,US,Full-time,Entry level,Bachelor's Degree,Internet,Sales,1,1,1,0,0,1,-9.996358046,-3.549243538
16202,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,1,-2.823138472,-2.898919407
16203,US,Full-time,Mid-Senior level,Bachelor's Degree,Internet,Marketing,1,1,1,0,0,1,-9.996358046,-4.403047312
16204,US,Part-time,Entry level,Bachelor's Degree,Internet,Marketing,0,0,1,0,0,1,-9.996358046,-4.403047312
16205,SG,Full-time,Unspecified,Bachelor's Degree,Education Management,Education,0,0,1,1,0,0,-9.740450581,-5.736378521
16206,US,Full-time,Entry level,Bachelor's Degree,Internet,Art/Creative,0,0,1,1,0,1,-9.996358046,-4.835137309
16207,DE,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,1,0,0,-2.823138472,-2.898919407
16208,US,Full-time,Unspecified,Unspecified,Market Research,Unspecified,0,0,0,0,0,1,-3.252302048,-2.898919407
16209,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,1,-2.823138472,-2.898919407
16210,AR,Full-time,Mid-Senior level,Bachelor's Degree,Information Technology and Services,Engineering,0,0,1,0,0,0,-3.972869919,-2.391780105
16211,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,1,-2.823138472,-2.898919407
16212,PK,Full-time,Entry level,Bachelor's Degree,Internet,Information Technology,0,0,1,0,0,0,-9.996358046,-3.981639589
16213,US,Part-time,Unspecified,High School or equivalent,Hospital & Health Care,Health Care Provider,0,0,1,1,0,1,-2.169675367,-5.775604967
16214,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,1,-2.823138472,-2.898919407
16215,CA,Full-time,Mid-Senior level,Bachelor's Degree,Computer Software,Engineering,0,0,1,1,0,0,-5.60491141,-2.391780105
16216,US,Full-time,Unspecified,Unspecified,Information Technology and Services,Unspecified,0,0,0,0,0,1,-3.972869919,-2.898919407
16217,US,Full-time,Unspecified,Unspecified,Market Research,Unspecified,0,0,0,0,0,1,-3.252302048,-2.898919407
16218,AR,Full-time,Mid-Senior level,Bachelor's Degree,Information Technology and Services,Information Technology,0,0,1,0,0,0,-3.972869919,-3.981639589
16219,US,Full-time,Unspecified,Unspecified,Marketing and Advertising,Design,0,0,1,0,0,1,-2.856609018,-4.708274573
16220,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,1,0,1,-2.823138472,-2.898919407
16221,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,1,-2.823138472,-2.898919407
16222,US,Part-time,Associate,Vocational,Medical Practice,Health Care Provider,0,0,1,1,0,1,-4.046239381,-5.775604967
16223,DE,Full-time,Associate,Bachelor's Degree,E-Learning,Engineering,0,0,1,1,0,0,-4.209827054,-2.391780105
16224,US,Full-time,Director,Bachelor's Degree,Internet,Customer Service,0,0,1,0,0,1,-9.996358046,-2.853301252
16225,US,Full-time,Unspecified,Unspecified,Market Research,Unspecified,0,0,0,0,0,1,-3.252302048,-2.898919407
16226,US,Full-time,Mid-Senior level,Bachelor's Degree,Information Technology and Services,Sales,0,0,1,1,0,1,-3.972869919,-3.549243538
16227,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,1,0,1,-2.823138472,-2.898919407
16228,AU,Part-time,Entry level,Certification,Information Technology and Services,Information Technology,1,0,1,1,0,0,-3.972869919,-3.981639589
16229,NZ,Full-time,Mid-Senior level,Unspecified,Computer Software,Marketing,0,0,1,1,0,0,-5.60491141,-4.403047312
16230,GB,Full-time,Entry level,Bachelor's Degree,Financial Services,Art/Creative,1,0,1,0,0,0,-3.056588271,-4.835137309
16231,AT,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,0,-2.823138472,-2.898919407
16232,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,1,-2.823138472,-2.898919407
16233,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,1,-2.823138472,-2.898919407
16234,GB,Full-time,Unspecified,Unspecified,Design,Design,0,0,1,0,0,0,-3.437567297,-4.708274573
16235,DE,Full-time,Mid-Senior level,Unspecified,Unspecified,Unspecified,0,0,1,0,0,0,-2.823138472,-2.898919407
16236,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,1,-2.823138472,-2.898919407
16237,GB,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,1,0,0,-2.823138472,-2.898919407
16238,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,1,-2.823138472,-2.898919407
16239,US,Full-time,Associate,Certification,Medical Practice,Health Care Provider,0,0,1,1,0,1,-4.046239381,-5.775604967
16240,US,Full-time,Mid-Senior level,Bachelor's Degree,Information Technology and Services,Information Technology,0,0,1,1,0,1,-3.972869919,-3.981639589
16241,GB,Other,Internship,Unspecified,Graphic Design,Art/Creative,0,0,1,1,0,0,-6.522592019,-4.835137309
16242,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,1,-2.823138472,-2.898919407
16243,US,Full-time,Unspecified,Unspecified,Marketing and Advertising,Unspecified,0,0,0,0,0,1,-2.856609018,-2.898919407
16244,US,Full-time,Director,Unspecified,Internet,Sales,0,0,1,0,0,1,-9.996358046,-3.549243538
16245,PL,Full-time,Not Applicable,Unspecified,Unspecified,Information Technology,0,0,1,0,0,0,-2.823138472,-3.981639589
16246,Unspecified,Part-time,Associate,Bachelor's Degree,Computer Software,Engineering,0,1,1,1,0,0,-5.60491141,-2.391780105
16247,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,1,-2.823138472,-2.898919407
16248,IN,Full-time,Mid-Senior level,Unspecified,Computer Software,Quality Assurance,0,0,1,1,0,0,-5.60491141,-7.745619564
16249,US,Unspecified,Unspecified,Unspecified,Unspecified,Sales,0,0,1,1,0,1,-2.823138472,-3.549243538
16250,US,Full-time,Unspecified,Unspecified,Accounting,Unspecified,0,0,0,0,0,1,-0.590358018,-2.898919407
16251,NL,Full-time,Associate,Bachelor's Degree,Marketing and Advertising,Information Technology,1,0,1,1,0,0,-2.856609018,-3.981639589
16252,US,Full-time,Mid-Senior level,Bachelor's Degree,Marketing and Advertising,Marketing,0,0,1,1,0,1,-2.856609018,-4.403047312
16253,US,Full-time,Associate,Associate Degree,Computer Software,Information Technology,0,0,1,1,0,1,-5.60491141,-3.981639589
16254,US,Part-time,Unspecified,High School or equivalent,Hospital & Health Care,Health Care Provider,0,0,1,1,0,1,-2.169675367,-5.775604967
16255,GB,Full-time,Mid-Senior level,Unspecified,Internet,Unspecified,0,0,1,1,0,0,-9.996358046,-2.898919407
16256,EG,Full-time,Director,Master's Degree,Telecommunications,Engineering,1,0,1,0,0,0,-2.498791322,-2.391780105
16257,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,1,1,1,0,1,-2.823138472,-2.898919407
16258,US,Full-time,Mid-Senior level,Bachelor's Degree,Computer Software,Customer Service,0,0,1,0,0,1,-5.60491141,-2.853301252
16259,US,Full-time,Unspecified,Unspecified,Unspecified,Engineering,0,1,1,1,0,1,-2.823138472,-2.391780105
16260,DE,Full-time,Unspecified,Unspecified,Financial Services,Engineering,0,0,0,1,0,0,-3.056588271,-2.391780105
16261,US,Contract,Not Applicable,High School or equivalent,Transportation/Trucking/Railroad,Customer Service,0,1,1,0,0,1,-2.816247479,-2.853301252
16262,US,Full-time,Unspecified,Unspecified,Accounting,Unspecified,0,0,0,0,0,1,-0.590358018,-2.898919407
16263,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,1,-2.823138472,-2.898919407
16264,GR,Part-time,Associate,Master's Degree,Nonprofit Organization Management,General Business,0,0,1,1,0,0,-7.370729443,-4.171497564
16265,US,Full-time,Mid-Senior level,Unspecified,Computer Software,Unspecified,1,0,1,0,0,1,-5.60491141,-2.898919407
16266,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,1,-2.823138472,-2.898919407
16267,US,Full-time,Associate,Unspecified,Nonprofit Organization Management,Unspecified,0,0,1,1,0,1,-7.370729443,-2.898919407
16268,HK,Full-time,Associate,Bachelor's Degree,Internet,Information Technology,1,0,1,1,0,0,-9.996358046,-3.981639589
16269,US,Part-time,Associate,Certification,Hospital & Health Care,Health Care Provider,0,0,1,0,0,1,-2.169675367,-5.775604967
16270,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,1,-2.823138472,-2.898919407
16271,US,Full-time,Mid-Senior level,Unspecified,Entertainment,Quality Assurance,0,0,1,0,0,1,-2.628724992,-7.745619564
16272,DE,Full-time,Unspecified,Unspecified,E-Learning,Unspecified,0,0,1,1,0,0,-4.209827054,-2.898919407
16273,US,Full-time,Mid-Senior level,Unspecified,Unspecified,Engineering,0,0,1,1,0,1,-2.823138472,-2.391780105
16274,US,Part-time,Entry level,High School or equivalent,Hospital & Health Care,Administrative,0,0,1,1,0,1,-2.169675367,-1.458699604
16275,US,Full-time,Unspecified,Unspecified,Management Consulting,Unspecified,0,0,0,0,0,1,-3.028126795,-2.898919407
16276,US,Full-time,Unspecified,Bachelor's Degree,Publishing,Writing/Editing,1,0,1,0,0,1,-6.715221103,-7.917538129
16277,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,1,-2.823138472,-2.898919407
16278,GR,Full-time,Mid-Senior level,Bachelor's Degree,Unspecified,Accounting/Auditing,0,0,1,0,0,0,-2.823138472,-1.84570792
16279,IN,Full-time,Director,Master's Degree,Information Technology and Services,Marketing,0,0,1,1,0,0,-3.972869919,-4.403047312
16280,US,Full-time,Unspecified,Unspecified,Information Technology and Services,Unspecified,0,0,0,0,0,1,-3.972869919,-2.898919407
16281,US,Full-time,Unspecified,Unspecified,Marketing and Advertising,Unspecified,0,0,0,0,0,1,-2.856609018,-2.898919407
16282,GR,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,0,-2.823138472,-2.898919407
16283,US,Full-time,Unspecified,Unspecified,Accounting,Unspecified,0,0,0,0,0,1,-0.590358018,-2.898919407
16284,US,Part-time,Entry level,High School or equivalent,Telecommunications,Customer Service,0,0,1,1,0,1,-2.498791322,-2.853301252
16285,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,1,-2.823138472,-2.898919407
16286,DE,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,1,0,0,-2.823138472,-2.898919407
16287,GB,Full-time,Mid-Senior level,Bachelor's Degree,Financial Services,Strategy/Planning,0,0,1,1,0,0,-3.056588271,-3.780290306
16288,US,Full-time,Associate,Unspecified,Information Technology and Services,Information Technology,0,0,1,1,0,1,-3.972869919,-3.981639589
16289,US,Full-time,Unspecified,Unspecified,Market Research,Unspecified,0,0,0,0,0,1,-3.252302048,-2.898919407
16290,US,Full-time,Entry level,High School or equivalent,Food & Beverages,Production,0,0,1,0,0,1,-7.317348974,-7.789313116
16291,IN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,0,-2.823138472,-2.898919407
16292,US,Full-time,Mid-Senior level,Unspecified,Entertainment,Unspecified,0,0,1,0,0,1,-2.628724992,-2.898919407
16293,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,1,0,1,-2.823138472,-2.898919407
16294,US,Full-time,Associate,Unspecified,Sports,Sales,1,0,1,1,0,1,-6.20358694,-3.549243538
16295,US,Full-time,Entry level,High School or equivalent,Food & Beverages,Production,0,0,1,0,0,1,-7.317348974,-7.789313116
